id,Multigrain,Italian,Parmesan-Oregano,Honey-Oat,Roasted-Garlic,Flatbread,Patty,Chicken-Kofta,Chicken-Slices,Chicken-Teriyaki,Salami,Tuna,Turkey,Kebab,Cheese,No-cheese,Sweet-Onion,Mustard,Mayo,BBQ
104,-12.65035579,-20.38018369,15.15160879,24.22872082,-12.045679,5.695888872,9.779345542,36.89726848,-5.881766865,-3.593186646,-32.12615611,-8.448137114,2.934294406,0.438338313,11.83275877,-11.83275877,9.933261805,-33.60211379,38.48846265,-14.81961066
720,13.47943365,-27.85915596,25.3756719,32.82823474,-26.31586649,-17.50831784,-15.19140496,-5.133872022,-12.29959626,21.28291484,-26.3968324,11.54218469,1.710176923,24.48642919,-10.30479894,10.30479894,45.39660616,-29.25734526,4.293992119,-20.43325302
495,29.2880182,-35.28417869,16.77124774,-9.515614684,-3.473767701,2.214295133,24.23493935,5.065411638,7.672594802,24.32580521,-28.47474682,-15.32433392,-1.105055734,-16.39461452,63.76257667,-63.76257667,-53.33491258,57.05444983,-10.54550273,6.825965483
175,10.36908201,-4.916733132,24.0176432,13.32129329,-23.2819185,-19.50936688,26.46692955,-19.97000335,-6.526997178,13.39016466,-18.68449225,23.97628542,27.76698413,-46.41887098,-32.13382684,32.13382684,16.14609422,-15.22830584,-24.42747923,23.50969084
235,12.94706693,-27.88879416,0.793626744,14.0683229,10.41164293,-10.33186535,7.356265229,30.37162906,20.60262847,-32.35173076,4.641371174,-12.92669904,-19.33292806,1.639463923,15.91569931,-15.91569931,4.727835606,-29.61802345,18.63918234,6.2510055
78,24.54523851,-46.71550883,4.319259625,32.98180425,-20.62575033,5.494956775,3.531823454,-22.5622368,17.77725591,-30.36302102,55.42545982,-7.632537412,5.508937756,-21.6856817,15.75637147,-15.75637147,-2.74409962,-81.12506683,74.91376103,8.955405416
187,26.94475652,-51.09262198,14.73178576,31.61246318,-17.35629262,-4.840090855,-23.61342176,8.38267847,8.965238685,16.40276804,17.21207478,-22.96785893,-6.700884335,2.319405045,-33.76715244,33.76715244,-22.27712254,-26.66414657,24.65206601,24.28920309
761,-18.71774841,-22.92172896,32.73608521,41.72918054,-13.29039544,-19.53539294,-10.60780322,-8.600863175,-2.040272896,36.49517325,-11.79880761,-0.153865701,-21.12231145,17.8287508,56.83653641,-56.83653641,-15.26690151,-54.07154821,38.54484225,30.79360747
190,-33.35607562,-2.221349702,41.80103735,19.83981635,-17.31033742,-8.753090962,10.31066441,-9.070764658,-47.46211242,0.179704294,-0.158332951,0.955320792,35.20359086,10.04192968,-9.091281565,9.091281565,-8.43485845,4.244646964,6.514384497,-2.324173011
277,5.690053737,2.88500865,34.473346,11.13525797,-29.32104724,-24.86261911,3.119231571,-15.22045766,-36.17101362,-6.473384583,7.423452597,-3.108033023,43.31974663,7.11045809,-33.00868157,33.00868157,21.22782269,-19.35376353,25.55409973,-27.4281589
673,14.70583234,-25.63792116,23.38998868,13.54128541,11.00317574,-37.00236102,-12.50171102,-23.49615603,-7.382122293,27.38327682,32.28041184,26.60636004,-8.946403088,-33.94365627,-26.83648272,26.83648272,5.205853067,-87.58005032,16.87424141,65.49995584
139,1.250261744,-18.31727449,-10.98217633,19.0856309,30.39669207,-21.43313389,-38.3751206,4.895819424,2.774863523,22.55260235,-3.503211596,47.13887004,-22.23872609,-13.24509706,-1.204931951,1.204931951,-0.173473862,-49.08604489,43.86791269,5.391606066
692,-28.87204062,-4.923931846,13.66469809,20.98192579,-18.54571332,17.6950619,-21.25687429,13.29369039,32.30651819,5.448290325,-12.94616968,0.145836564,-14.49789516,-2.493396343,36.46848131,-36.46848131,-1.529560597,21.69609222,-32.20114736,12.03461574
167,3.489675389,-15.90897267,2.623395938,22.32555641,-11.44806003,-1.081595034,65.09388093,10.35406543,-7.257768731,-15.66722403,-23.36276648,-19.07670708,-1.858189028,-8.225291009,-23.06832946,23.06832946,8.209130435,-43.19650278,11.20165153,23.78572081
337,-3.285529812,-14.38157646,10.81070675,20.79605901,10.13249788,-24.07215736,-6.533955407,0.983524062,16.11637396,18.5333313,10.43741766,-30.05791035,-16.61015933,7.131378105,28.73777021,-28.73777021,11.77636536,-24.63246339,-12.73875454,25.59485256
511,19.76120395,-10.51656825,7.148396796,4.900446968,12.51087398,-33.80435344,2.258948396,-15.26552637,29.53236895,7.394141022,0.747424711,-24.34447079,-11.60973876,11.28685285,-9.800818483,9.800818483,-8.884220163,-12.78534958,-14.20975641,35.87932616
21,2.046451602,-0.563202636,13.77217779,20.63919087,-35.68702862,-0.20758901,-31.00428695,10.85757882,-6.618379604,-12.91416799,5.923244987,32.57337327,1.465223563,-0.282586099,-10.97030395,10.97030395,18.19383291,17.65702733,-33.51057948,-2.340280751
799,7.162936155,-45.88896282,46.55291174,3.075558048,21.04652183,-31.94896495,-37.17071379,7.273875001,20.69657819,-27.41538292,16.56846097,-5.928152522,33.72538915,-7.750054077,-7.095628839,7.095628839,16.28562885,8.660164301,-43.61517643,18.66938328
696,-41.45933204,-10.57982868,13.51550964,13.16864268,8.45666249,16.89834591,-22.57239707,13.22007597,-12.48594213,14.62701805,-1.953505207,-3.395304097,-3.915579041,16.47563353,11.96841195,-11.96841195,-21.714042,-53.91025642,66.19979315,9.424505266
308,-13.51401406,-31.87583587,4.897023877,47.41836716,-3.035949068,-3.889592039,16.89584701,8.134613083,-18.65135909,1.526273822,-19.83549171,3.505672883,-1.626657632,10.05110164,-18.72586215,18.72586215,-10.33199712,24.58289526,-6.65320652,-7.59769162
121,7.073381771,-3.711361653,9.509763594,64.02610108,-34.27699051,-42.62089429,21.36685872,11.73798882,-6.583199653,-22.02977398,-14.2071503,-17.88611634,14.83520685,12.76618589,0.944869485,-0.944869485,-5.661492754,-41.00657859,24.33533993,22.33273141
322,-0.483184741,-10.59396198,28.86077433,7.802655113,-4.04553016,-21.54075256,5.322431565,29.42467829,12.69467661,0.542127545,-33.45612906,7.812043172,-30.00695878,7.667130661,14.75333396,-14.75333396,1.255773877,-44.80008655,14.0718807,29.47243198
697,-5.419212897,-9.203294309,-3.766488561,2.881798768,10.30595665,5.201240345,-3.961166421,12.51917739,-9.501301673,-29.74961809,-5.579924286,57.31444371,1.761523817,-22.80313444,33.78535945,-33.78535945,-24.31615323,6.974313776,28.2898747,-10.94803525
300,-1.244134391,-7.259059511,12.14030304,44.74761302,-15.43861611,-32.94610603,-9.095669272,-28.23650133,25.07825512,19.25366605,2.025124716,2.644203937,-9.335550036,-2.333529193,34.97007921,-34.97007921,-34.87306608,-30.60669973,36.06101867,29.41874714
503,20.41609679,-44.16401637,36.82611091,14.18524197,-3.844168666,-23.41926463,-22.60501822,-1.674264127,26.26566124,-19.69780305,13.51232266,-9.731161333,-2.083579394,16.01384222,39.10642137,-39.10642137,-25.51958778,-9.294880598,1.245601075,33.5688673
504,-30.28115142,-6.125894526,1.871509759,61.88322024,-8.436931655,-18.9107524,-7.432139769,-4.379547859,18.22801844,15.32521837,12.1446519,-23.82108132,8.26245251,-18.32757228,30.44027001,-30.44027001,-8.87622009,14.94422576,-21.6671834,15.59917773
107,-41.2326659,19.72909484,17.12500177,11.78180722,-16.62434291,9.22110497,0.032980753,34.66029642,-3.197006011,-11.72932263,-5.34844682,-17.5437507,-12.90127648,16.02652547,19.45464626,-19.45464626,-18.53720046,-3.415010309,10.24023645,11.71197432
759,-7.774424745,-4.607676252,51.2393436,-3.990905297,-29.2306857,-5.635651603,-6.397894991,-10.68480751,2.733315259,68.23573977,6.496591533,9.716687277,-31.19757322,-38.90205811,54.86539483,-54.86539483,23.4017959,-40.47740552,43.00855155,-25.93294193
457,16.83533495,-21.89246843,-1.210999527,6.735774589,-9.494104693,9.026463117,-2.735743711,21.66434918,15.67313812,-5.80486294,0.917643302,-1.766281244,-10.24595821,-17.7022845,-9.012683942,9.012683942,19.02277925,1.118569388,17.64355667,-37.78490531
52,2.711317015,-35.5739188,1.225740767,38.11517155,-1.606468661,-4.871841876,-4.287668596,-2.32560948,40.9365017,27.26314512,-11.38231369,-14.09856214,-12.39415076,-23.71134215,30.99587443,-30.99587443,-6.254413254,-64.53375752,61.28673485,9.50143592
797,-1.028929273,-14.02308074,35.36841792,21.85695802,-15.97155351,-26.20181242,14.68581376,-9.699217965,-3.406141013,9.64446231,-13.51375714,21.3014465,-17.6035992,-1.409007244,27.41309358,-27.41309358,27.50908429,-32.27185549,5.356408887,-0.59363769
35,15.71299215,8.396371458,9.462818169,7.311031399,-38.80182458,-2.081388593,12.17260108,10.15408825,16.1924861,-36.13736603,-0.376538045,-7.594713387,-6.892938602,12.48238064,25.58431235,-25.58431235,25.55676605,-49.56957924,24.43337322,-0.420560032
724,9.810426845,-22.52144731,31.14585874,30.85715671,-11.44678355,-37.84521144,-24.30038329,-16.06031201,-47.28156945,29.14557644,35.80263557,-25.91046148,12.92703736,35.67747687,19.19618664,-19.19618664,-60.98382016,12.00692729,18.42951541,30.54737746
795,2.791519597,-18.05473794,6.113555218,30.22820008,7.493449996,-28.57198695,1.163564826,31.15583029,7.968501029,-9.422828089,-29.19021431,-0.089655738,-0.614431986,-0.970766015,20.03568522,-20.03568522,-31.22451451,7.184588667,-12.69113655,36.7310624
150,12.10303915,-3.97883278,9.821277391,4.353221343,-16.69142782,-5.607277278,-12.647666,1.419615614,-1.699901653,23.2617633,-15.3512264,8.719067408,14.69427765,-18.39592991,74.37671255,-74.37671255,-12.22220784,-46.75754709,49.98026399,8.999490945
144,25.91192101,-22.98784355,18.81432828,0.621049613,8.906967328,-31.26642268,-2.485603864,8.553102454,-23.93901494,-9.346899104,14.73593866,-9.690753642,11.79509438,10.37813606,8.848546402,-8.848546402,12.31791572,-56.76077386,31.58970467,12.85315347
829,-17.08549219,21.45844786,-8.151987838,31.19571295,5.966992147,-33.38367293,-17.93264814,-23.77223707,30.47193441,24.56211288,-7.469720395,15.38572276,20.81000314,-42.05516759,37.22964521,-37.22964521,-18.97133159,1.072945487,27.74777318,-9.84938708
79,28.77710346,-58.57182891,42.1781871,18.57548037,-30.78819956,-0.17074246,19.19839478,-26.33999575,6.029975239,-11.07551932,9.420770185,17.00169962,-16.0123207,1.776995944,-41.39719115,41.39719115,-16.13199973,0.984917111,1.757228736,13.38985388
252,13.7809809,-28.27538544,-20.16028516,29.45659334,4.904332353,0.293764009,13.22767104,-23.33446363,22.7995092,-9.334695907,3.737771108,-5.064215465,16.60724644,-18.63882278,-51.00942815,51.00942815,-42.11347206,15.96406106,11.03373084,15.11568015
583,-5.302871736,-13.29941385,7.857082702,50.65018236,8.184476759,-48.08945624,31.75453565,8.102021255,-16.04253137,14.69436588,-4.807254115,-13.46884103,-14.0127073,-6.219588973,15.00623979,-15.00623979,1.315033286,-24.99523636,20.75474368,2.925459392
685,-3.471294795,-26.41533444,4.10956741,51.37634857,-11.65829671,-13.94099003,-1.179895445,0.205691324,7.388034006,-2.882945943,-17.92396213,22.88365337,-31.23677049,22.74619531,-13.55220229,13.55220229,26.03407298,-52.03361511,14.209098,11.79044414
517,30.08824368,-52.70294498,1.377481844,17.80750584,7.910349137,-4.480635518,-6.443278456,-17.09671399,-8.790955896,5.265711158,-22.69352362,12.45015025,4.844580106,32.46403044,1.958019659,-1.958019659,12.00247315,0.249089039,32.26564415,-44.51720634
551,-2.436012066,-34.11167894,3.565481455,21.90628174,3.826812894,7.249114918,-2.557173276,1.307565963,-14.19025728,1.544969222,-0.663193633,4.585106784,35.38339138,-25.41040915,-34.23826853,34.23826853,-3.758424858,-54.45340117,28.64552645,29.56629957
523,42.41223451,-39.76081818,-17.42342932,42.364788,-13.00596612,-14.58680889,-34.57714318,-1.753679776,-0.908902243,-2.272397839,21.55146956,35.58391004,-37.9300281,20.30677154,-18.56912013,18.56912013,37.82333787,-17.151876,-5.063552789,-15.60790908
648,-9.580166581,16.67219507,19.91468953,19.98881991,-17.32692463,-29.6686133,-0.839723533,-16.36944496,15.75580533,13.2855739,4.914509385,-3.390254896,1.03480171,-14.39126694,9.933919983,-9.933919983,0.391100272,-29.83884396,7.103012525,22.34473116
790,-1.397328322,0.725927153,-4.510557298,3.724686771,9.697691091,-8.240419395,-19.44678808,17.12261811,-12.08888919,4.65602581,3.270331695,-7.484360922,9.702878113,4.268184455,15.40598456,-15.40598456,-2.179629573,-33.39780359,35.42143167,0.156001494
612,9.276125443,-20.49548299,-2.753044233,19.69287044,23.70082791,-29.42129657,-29.08179351,11.96393643,-8.001556659,15.79695528,0.96434913,-4.788517623,-12.82828644,25.97491339,60.82755293,-60.82755293,-45.08365949,21.5789319,18.19436046,5.31036713
510,-50.8968064,-9.221421618,42.55254399,29.40048038,1.951848841,-13.78664519,32.19592576,-22.51862204,12.88261762,14.04041176,-46.09757963,0.36019946,56.8539183,-47.71687123,11.03589529,-11.03589529,18.89693173,-42.23393493,16.92548284,6.411520354
741,-17.02673589,-4.790770582,29.71210575,16.0032709,5.525183067,-29.42305325,4.256878822,-27.4637666,-20.43182124,4.679807186,3.104869677,26.54698716,11.26562034,-1.958575351,15.69485763,-15.69485763,7.618965309,-51.45745937,46.67209285,-2.833598788
808,21.83879409,-25.92728922,30.33327139,-8.623672002,4.608773413,-22.22987767,6.47593463,0.774781116,-4.228184369,18.69765825,-43.64638593,11.14624287,25.81249294,-15.03253951,-18.17983093,18.17983093,19.43795694,16.16823926,-35.33539344,-0.270802754
226,-15.3491293,-41.21472198,11.02048297,52.16759719,14.00897184,-20.63320072,-15.45432819,22.53916914,16.8326738,41.5537018,-19.15148952,7.968212273,-27.94773439,-26.3402049,22.39821104,-22.39821104,-24.94168055,-26.61576998,73.6678215,-22.11037096
821,-0.107538318,-30.12961778,61.13061146,3.738601269,4.106722259,-38.73877889,-16.0624306,2.326185641,24.06652757,7.844730683,-9.257192958,3.868963632,6.392804251,-19.17958822,28.67338625,-28.67338625,-43.4074856,-14.61376995,45.62274197,12.39851358
321,1.667344738,-33.85261715,13.58758185,3.934978438,17.45013949,-2.787427369,-9.556307119,-14.75904501,9.518653676,8.249284243,19.1859523,-23.78192285,-3.729197865,14.87258263,23.07921601,-23.07921601,-12.36010618,33.00728049,-6.530848623,-14.11632569
456,-21.88908535,-22.23480567,26.47962102,28.41973632,-9.310232962,-1.465233366,-13.32055474,-16.19423975,-2.526569579,-0.927084271,9.087682223,36.28669924,-6.186964554,-6.218968566,58.52491243,-58.52491243,-47.5410166,1.1659971,-7.162144067,53.53716357
17,-1.576800362,-30.08077552,42.66313006,0.573595089,-9.890072153,-1.689077109,-2.762955053,7.764219545,-43.42185892,23.50053073,-7.797392766,-1.157554382,-6.234472401,30.10948325,-50.67119799,50.67119799,14.62904393,-11.2004034,-16.41587408,12.98723355
726,25.73285593,-38.11296846,23.39777747,13.70616356,21.30760268,-46.03143118,-7.604765695,-10.17676946,-6.629285578,25.8407151,26.01399226,-1.951139708,-27.17944804,1.686701115,27.74840305,-27.74840305,17.30093511,-24.99043853,12.34050666,-4.651003238
376,-5.633297975,-20.4038137,37.03308645,35.61396805,-19.11865934,-27.49128349,-17.03101642,-22.24135804,-14.71249312,9.448908109,-16.68413787,0.262104265,16.33880067,44.6191924,-29.80972026,29.80972026,0.364738808,1.660108631,8.221096931,-10.24594437
451,-3.287586479,2.484449805,11.37304423,15.7636993,-15.63950983,-10.69409702,-30.58847553,21.89298142,-13.63754196,-41.68551248,27.16154802,-2.401579251,5.968878909,33.28970087,-8.567433606,8.567433606,12.40034754,-30.6870754,3.699571361,14.5871565
335,17.82209794,-16.27015478,-17.54532203,5.740939956,12.12753283,-1.875093917,11.11295878,-9.876273214,-7.791433579,5.881435713,20.70584705,1.673538495,-12.28402591,-9.422047331,-11.60346012,11.60346012,-14.52678632,6.958567854,-13.20483375,20.77305221
45,-0.172816287,7.857599636,33.28127454,-5.875682924,15.67506649,-50.76544145,-22.29262515,-10.61156914,10.84983182,7.558155396,-16.33965233,10.71063519,-0.551157666,20.67638188,14.21787332,-14.21787332,9.461677478,-36.65440542,24.78392794,2.408800007
553,-6.571588691,-39.24213692,31.88540006,5.849699698,-1.887802852,9.9664287,-20.04149765,-9.840928499,-22.30384759,2.196749024,32.87745339,9.4193098,12.70766526,-5.014903735,4.845404773,-4.845404773,1.254950221,13.29009817,-20.60269798,6.057649584
236,3.947851925,-8.107156193,-12.00572932,27.67146949,-16.54905162,5.042615717,-15.31990959,7.880015074,1.98275412,29.0198495,16.2980265,-17.14700658,-21.00186637,-1.711862647,60.37512508,-60.37512508,-33.34560243,-48.87338624,27.24460089,54.97438777
722,-21.09921787,3.549912909,7.190979687,23.00161368,-24.5569607,11.91367229,-2.090594408,-14.52237584,10.48476376,27.69267052,23.78218917,-31.09649963,-28.89776323,14.64760966,19.02148109,-19.02148109,-30.44300724,-31.02525717,23.59289395,37.87537047
305,3.975196532,-15.88087621,4.788698414,18.43367457,8.189824869,-19.50651817,14.75398162,6.979579825,13.81192795,-11.269224,16.39301273,-3.35052875,0.97607124,-38.29482061,15.16298341,-15.16298341,3.172434914,-21.32028476,-5.779976503,23.92782635
587,18.58695829,-34.24493437,46.10482508,2.073346271,2.836533083,-35.35672836,17.42018973,23.86161366,-12.47659633,-8.077393931,-0.068466922,24.63801622,-40.90483793,-4.392524503,-53.92483519,53.92483519,11.16957381,4.778609762,-12.1416099,-3.806573674
370,-8.426328051,-4.967983545,10.50144301,38.85466245,-16.92173916,-19.04005471,0.818741035,8.004188454,-2.27997573,6.600882239,-18.97469246,-1.425993428,-0.223829906,7.480679797,-34.61774089,34.61774089,6.185327279,-71.36270392,34.41466913,30.76270751
446,-10.78844063,-11.56059054,37.50831021,34.12501314,-33.17746587,-16.10682632,-3.646511981,-37.03184813,8.420353335,0.357176248,21.42603247,-4.382164122,21.27002769,-6.413065509,-23.87235685,23.87235685,39.35234903,-33.93459048,10.25020912,-15.66796766
388,-19.7390272,-31.23559496,18.63075083,11.54084487,-1.353496534,22.15652298,-1.811576108,34.80966326,-2.8232919,-26.9514865,-2.736214815,-3.353345306,29.4810874,-26.61483603,-8.939248012,8.939248012,2.949343562,-56.30778873,9.289330845,44.06911432
352,-2.31475542,-47.10606495,5.506827689,29.95087312,3.075073336,10.88804622,23.4550444,23.55706046,17.89084518,-12.85439897,-13.56080857,-2.903430726,-33.14930368,-2.435008092,-27.86645431,27.86645431,19.85779585,-31.60074552,-6.18606574,17.9290154
774,-21.16051064,-31.2479412,11.67156868,13.63083558,23.5117444,3.594303184,9.828923359,19.80261355,-15.82189164,7.452120229,-35.89994732,27.17298214,-2.840523073,-9.694277246,10.76363474,-10.76363474,-27.76419555,-44.09602237,29.70955526,42.15066266
820,25.9995996,-36.48924667,-5.206975334,33.57448938,-15.68498864,-2.192878335,8.752555209,-31.46844846,7.792575529,-24.20289621,13.45565149,-14.83931694,7.067052592,33.4428268,19.25373639,-19.25373639,-15.81097124,-15.28451632,-0.341134002,31.43662156
606,44.97813578,-49.73132767,42.23782262,6.923804986,7.029602778,-51.4380385,-5.799236464,40.00112349,-31.99202723,-15.75266423,2.832591985,-12.29136847,6.035419862,16.96616107,-26.98024495,26.98024495,18.87786591,-37.38600428,24.3382488,-5.830110422
533,6.342966863,-23.8887348,26.18315705,13.10119735,10.71733118,-32.45591765,5.129566461,44.99284591,-26.61678791,10.89070629,29.14804117,-0.929622791,-30.26757393,-32.3471752,46.65508953,-46.65508953,24.18792677,-57.59062566,13.41766188,19.98503701
99,0.681703741,12.49949903,16.79229445,19.0288231,-14.44665105,-34.55566926,2.553029039,-11.35269407,15.76302383,-5.66552601,3.117395794,14.70483153,-1.275472066,-17.84458804,6.86366892,-6.86366892,-20.06812461,5.845016061,-6.273416913,20.49652546
311,1.078949293,-61.69006101,53.50586776,8.34470124,2.385608987,-3.625066268,-16.54791052,20.95205147,-6.268681237,-36.61107286,6.995759467,7.419984503,25.07182998,-1.011960806,4.460290709,-4.460290709,8.404894895,-31.61726687,-19.47019876,42.68257073
59,1.000879626,-16.84973127,16.97766396,8.782285164,15.13439621,-25.04549368,-16.29376263,33.06512559,-9.637889661,-20.01470627,-18.73726729,4.271138338,13.95470278,13.39265915,1.240056141,-1.240056141,-37.50336477,-12.10684707,66.18825009,-16.57803825
301,-3.313802176,-31.46977329,16.99119299,44.78315051,6.57199003,-33.56275807,15.91411773,23.76053176,6.595647984,-8.003071253,-13.45221923,10.13873663,-23.61627526,-11.33746836,-41.01920044,41.01920044,3.181976857,3.521299073,-21.94234608,15.23907015
47,7.198308303,-52.47297068,32.53279218,56.12452007,-45.93160267,2.548952795,1.740858661,8.853637144,-22.87300796,-21.236235,-5.350637834,10.45926561,-4.079606001,32.48572538,26.43352088,-26.43352088,-12.77064583,-8.684099554,34.42957296,-12.97482758
491,28.15174096,-26.53929767,-2.744646102,31.00751569,-30.36679654,0.491483666,12.34370505,-12.19061868,15.86684564,-2.076573903,-25.23039278,7.333273009,5.436624007,-1.482862342,36.48503256,-36.48503256,17.55395831,-68.32044413,40.66575466,10.10073116
616,-2.149089614,-0.211350402,21.76761018,15.43077545,-21.90945016,-12.92849546,-1.451383322,-20.33061509,2.332334696,2.35119556,-13.54407786,18.12511907,31.52439265,-19.00696571,18.73968179,-18.73968179,-1.231800181,-67.00914196,30.79076038,37.45018176
62,-0.663269434,-32.71923282,8.627714448,34.62352993,-10.56155847,0.692816348,9.775153524,22.37980366,-15.80447082,-21.44711416,-10.95191312,1.463646662,11.83468042,2.750213842,-17.9482955,17.9482955,15.90623656,-54.89377719,35.09539343,3.892147202
760,1.930041989,-16.42864824,1.111294588,10.95093679,0.175252156,2.261122723,9.168137176,-26.6986523,37.72078222,-4.144554614,-29.99635556,10.3230899,1.783540286,1.844012888,26.18247894,-26.18247894,0.432202018,-29.45884438,22.44613119,6.580511171
787,16.06010558,2.55526975,34.59452908,-49.22354328,-11.90102495,7.914663814,-2.256568851,1.7659699,10.75397975,-30.69639382,1.918673658,-11.59125729,6.937705764,23.16789088,56.93595278,-56.93595278,-60.70424532,-3.411584569,14.81822834,49.29760155
72,19.75118201,-31.6083727,24.65194756,41.76489834,-23.00627564,-31.55337957,26.02724897,20.62091079,-10.2111546,14.61476008,-21.36480616,-29.12571272,18.36573654,-18.92698291,30.45824458,-30.45824458,-13.48624592,-3.874194881,4.803585371,12.55685543
753,30.25075991,0.399978831,-22.17565344,36.92481092,-6.700237599,-38.69965862,0.577066099,37.44240624,27.36873024,-10.05563287,6.367343009,-45.01794908,4.879738733,-21.56170238,-10.59512205,10.59512205,54.75726322,-21.21642045,-27.50061032,-6.040232452
76,18.18553471,-4.270834993,-1.804187237,16.99756734,-2.426164835,-26.68191499,-9.222506064,-25.83417389,7.394604357,15.99169753,-3.388002637,16.51471071,3.048841493,-4.505171489,27.00926377,-27.00926377,-18.07677219,-18.32586285,8.126148153,28.27648689
699,-14.10713691,-6.922299243,-9.986207915,17.12381466,10.53179229,3.360037122,2.539624607,-27.79151982,-3.389857099,7.729780967,6.046906718,-5.480374589,-7.097553506,27.44299272,6.519159601,-6.519159601,-15.07898496,6.112928449,-10.45963638,19.42569288
109,-22.24600841,-18.08683145,6.041595775,23.08431794,-3.414198796,14.62112495,-21.22566602,-18.97431653,1.076865695,17.02786817,29.78907297,8.034595956,-22.01181284,6.283392595,12.69241088,-12.69241088,-12.97936578,-63.06473629,65.76785844,10.27624363
54,9.68075585,-60.42746176,9.817696518,17.65600727,47.91870617,-24.64570405,-44.66741138,48.91604904,11.0357728,-2.254473748,9.374023586,15.83733309,-18.36021993,-19.88107346,-17.31283916,17.31283916,23.03218916,-55.53876743,44.55689252,-12.05031425
363,16.26994176,-0.745288182,20.85574708,14.51484773,-26.75614243,-24.13910596,9.08278608,6.362466347,-44.53191455,6.535923514,18.34395435,-23.09162211,0.580144762,26.7182616,25.67710813,-25.67710813,-13.42067761,-13.03047461,22.50633497,3.944817252
568,1.76111955,-16.78925141,45.93226417,-10.0787146,17.1631107,-37.9885284,19.17550466,11.63637556,-7.236807782,-22.04086745,-11.11649116,29.78420298,-22.17991774,1.978000926,-33.64067679,33.64067679,3.411959274,-25.78273414,-17.57571965,39.94649452
707,15.33811249,13.5044508,30.12714057,4.39956196,-30.2346265,-33.13463932,30.21849205,1.04241,-11.75312861,12.97574608,-3.916376075,-23.96306169,-1.926382679,-2.677699084,-6.438065238,6.438065238,-61.67086504,18.57868064,25.47081603,17.62136838
206,-33.43025056,-8.387779328,29.97380533,32.60876829,17.47492323,-38.23946697,-0.831925746,-9.629909165,-4.969021829,-4.879314459,19.55175157,13.189073,-18.34690968,5.91625631,-48.57669505,48.57669505,-37.37770773,-14.19830902,-2.640567744,54.21658449
604,33.22190366,-23.12307739,-0.816041295,-1.852689886,26.73631765,-34.16641274,-3.955480517,22.72231473,8.229843443,-23.80526373,-19.66262279,-10.71180785,6.720008393,20.46300832,19.69737331,-19.69737331,44.70604769,-7.077168027,-42.13163131,4.502751653
2,-7.424112958,1.424796822,13.57678058,3.808608274,3.605079225,-14.99115194,-19.34806687,6.177525403,-5.987226954,-5.580125484,-15.60203497,27.14823216,0.918487459,12.27320925,7.01870817,-7.01870817,-5.136077301,1.386249903,-20.49608757,24.24591497
628,-15.75173009,-7.290129635,25.09293555,13.79165155,10.67968268,-26.52241005,-5.495018021,13.64554146,14.71496041,9.019161553,-3.021054291,15.43092701,-23.19675091,-21.0977672,-8.443887323,8.443887323,-35.82793152,-6.303881099,-3.639852205,45.77166483
440,12.79868418,-31.40650809,54.1916848,18.26243942,-22.05782422,-31.78847609,-2.695815803,-13.39114014,-24.00982163,-21.25345666,26.41021575,-14.1800082,19.46389547,29.65613122,42.55149278,-42.55149278,38.89440187,-56.68494482,2.043690345,15.74685261
384,11.72496037,-31.19782914,34.90878173,-3.140833311,8.140213533,-20.43529318,15.66430849,-7.947262881,9.978379819,-26.27870427,1.761634259,5.402876343,14.77804679,-13.35927855,24.40205254,-24.40205254,-20.57866287,-4.002455449,-8.888011876,33.4691302
771,-4.242301535,-16.51078515,12.18935869,30.16395259,-15.95640694,-5.643817663,-14.18118887,-11.3551089,21.30148681,20.77885973,7.557325657,-1.357173018,3.705603856,-26.44980526,45.78484999,-45.78484999,13.22327771,-12.6123037,45.39282346,-46.00379747
547,46.25138124,-19.83992184,10.56631641,48.35805485,-23.32161206,-62.01421859,-0.156151503,8.148594691,-1.570492395,0.118208795,22.43409494,-22.10088238,-8.492719267,1.619347111,-50.78358846,50.78358846,19.51509126,-28.93778145,-3.388138441,12.81082864
439,-15.11741432,-53.96053422,23.5209577,49.08985723,17.87733103,-21.41019742,-28.47593386,-16.1253856,-10.07339608,-2.689713909,8.671370729,33.61288054,4.53201541,10.54816278,20.69544797,-20.69544797,-18.96312541,5.611519354,23.29640933,-9.944803272
219,22.68714657,-18.00311467,21.14412647,14.3920448,-24.64911922,-15.57108396,-19.83272839,26.26718293,8.678727606,-1.403021676,-12.14827912,-16.80227951,-10.31298094,25.5533791,-36.47015859,36.47015859,-24.74431912,-14.75967771,-10.57576109,50.07975792
379,9.139349695,-38.52664691,11.90146079,19.13155725,-3.751503516,2.105782692,-1.925024011,15.07140979,-4.223331815,-5.186419113,11.67611336,-15.45115574,-13.76498122,13.80338875,45.27439445,-45.27439445,9.575294704,-40.44174003,26.05613413,4.810311197
419,-3.358480883,3.196149778,-1.238647972,44.3150812,-16.87184553,-26.0422566,-22.49002386,-10.93887501,13.40585811,-4.591400189,-22.9650448,19.72902922,-7.310424213,35.16088075,55.51555208,-55.51555208,-27.84084433,-28.42256275,27.67380661,28.58960047
763,-14.3730001,-33.51803659,8.419748465,-13.46499614,36.78363677,16.15264759,7.318640552,5.529142176,-15.65329292,1.771444997,1.155044464,11.5919641,1.536523875,-13.24946724,30.66947827,-30.66947827,38.1580659,-26.21285896,12.01348586,-23.9586928
